-6,2.5,1
-5.697034415005821,2.4421198446372947,1.0192604348927665
-3.73638186232116,2.067546361764941,1.143905023944159
-2.559721208874656,0.6388121340181997,1.237084259427957
-1.6817947081356657,0.16385465248665373,1.2975859126069917
-0.007184239812817258,0.0993296449196508,1.801753927042083
0.9140260338087691,-0.26969925287675295,1.9249988229413157
2.0318310284371575,-1.589893296053475,1.8102618248109907
3.6790634410357,-2.4928599086528624,1.675265253361441
5.470157991257345,-2.8099055268159656,1.3335313552295835
6.377319759040105,-3.229859923968732,1.3599099712915008
7.128418710302125,-4.207843460456413,0.4841646021806312
7.5,-5,0
